year,month,day,lng,lat
109,5,22,121.5405884,25.04467087
109,5,22,121.5405884,25.04467087
109,5,22,121.5163752,25.02569098
109,5,22,121.5163752,25.02569098
109,5,22,121.5163752,25.02569098
109,5,22,121.5163752,25.02569098
109,5,22,121.5374791,25.06579518
109,5,22,121.5374791,25.06579518
109,5,22,121.5030478,25.1330416
109,5,22,121.5030478,25.1330416
109,5,22,121.4950086,25.12117503
109,5,22,121.4950086,25.12117503
109,5,22,121.5488078,25.05777539
109,5,22,121.5488078,25.05777539
109,5,22,121.5149374,25.04951731
109,5,22,121.5149374,25.04951731
109,5,22,121.5192197,25.04498287
109,5,22,121.5192197,25.04498287
109,5,22,121.6075126,25.05450106
109,5,22,121.6075126,25.05450106
109,5,22,121.5142312,25.11682162
109,5,22,121.5439973,25.0531952
109,5,22,121.5142312,25.11682162
109,5,22,121.5439973,25.0531952
109,5,22,121.5136006,25.06571529
109,5,22,121.5136006,25.06571529
109,5,22,121.5452702,25.0283235
109,5,22,121.5452702,25.0283235
109,5,22,121.5613734,25.02633092
109,5,22,121.5613734,25.02633092
109,5,22,121.5574198,25.03784667
109,5,22,121.5574198,25.03784667
109,5,22,121.5828497,25.04341463
109,5,22,121.5828497,25.04341463
109,5,22,121.5976674,25.06046136
109,5,22,121.5976674,25.06046136
109,5,22,121.5976674,25.06046136
109,5,22,121.5976674,25.06046136
109,5,22,121.5335913,25.0681682
109,5,22,121.5335913,25.0681682
109,5,22,121.5335913,25.0681682
109,5,22,121.5209325,25.05073814
109,5,22,121.5209325,25.05073814
109,5,22,121.556338,25.07716504
109,5,22,121.556338,25.07716504
109,5,22,121.552453,25.0516957
109,5,22,121.552453,25.0516957
109,5,22,121.5248766,25.06490887
109,5,22,121.5248766,25.06490887
109,5,22,121.5190002,25.11878326
109,5,22,121.5190002,25.11878326
109,5,23,121.6152405,25.05430746
109,5,23,121.6152405,25.05430746
109,5,23,121.5217698,25.04983382
109,5,23,121.5217698,25.04983382
109,5,23,121.5321451,25.09647616
109,5,23,121.5321451,25.09647616
109,5,23,121.5321451,25.09647616
109,5,23,121.5321451,25.09647616
109,5,23,121.5321451,25.09647616
109,5,23,121.5321451,25.09647616
109,5,23,121.5321451,25.09647616
109,5,23,121.525549,25.05922633
109,5,23,121.525549,25.05922633
109,5,23,121.525549,25.05922633
109,5,23,121.5435365,25.02148525
109,5,23,121.5435365,25.02148525
109,5,23,121.564752,25.04151163
109,5,23,121.564752,25.04151163
109,5,23,121.532885,25.03854263
109,5,23,121.532885,25.03854263
109,5,23,121.532885,25.03854263
109,5,23,121.5167518,25.06857375
109,5,23,121.5167518,25.06857375
109,5,23,121.5450624,25.024745
109,5,23,121.5450624,25.024745
109,5,23,121.5450624,25.024745
109,5,23,121.5827419,25.04240696
109,5,23,121.5827419,25.04240696
109,5,23,121.5373728,25.01109502
109,5,23,121.5373728,25.01109502
109,5,23,121.5558707,25.0249501
109,5,23,121.5558707,25.0249501
109,5,23,121.5603854,25.06003856
109,5,23,121.5603854,25.06003856
109,5,23,121.5382224,24.9950021
109,5,23,121.5382224,24.9950021
109,5,23,121.5279249,25.03967282
109,5,23,121.5279249,25.03967282
109,5,23,121.5251326,25.07680063
109,5,23,121.5251326,25.07680063
109,5,23,121.5251326,25.07680063
109,5,23,121.5166153,25.11666949
109,5,23,121.5166153,25.11666949
109,5,23,121.5186029,25.11217346
109,5,23,121.5186029,25.11217346
109,5,23,121.5672317,25.0584414
109,5,23,121.5672317,25.0584414
109,5,23,121.5794384,25.07254239
109,5,23,121.5794384,25.07254239
109,5,23,121.5794384,25.07254239
109,5,23,121.5453321,25.04493872
109,5,23,121.5453321,25.04493872
109,5,23,121.5197802,25.04438837
109,5,23,121.5197802,25.04438837
109,5,23,121.5766506,25.0357665
109,5,23,121.5766506,25.0357665
109,5,23,121.6116549,25.06599579
109,5,23,121.6116549,25.06599579
109,5,23,121.6116549,25.06599579
109,5,23,121.5104015,25.11766432
109,5,23,121.5104015,25.11766432
109,5,23,121.4950734,25.035294
109,5,23,121.4950734,25.035294
109,5,23,121.5677285,25.03584301
109,5,23,121.5677285,25.03584301
109,5,23,121.5484617,25.0245082
109,5,23,121.5484617,25.0245082
109,5,23,121.5584646,25.019062
109,5,23,121.5584646,25.019062
109,5,23,121.5644439,25.08451693
109,5,23,121.5644439,25.08451693
109,5,23,121.5758104,25.06311969
109,5,23,121.5758104,25.06311969
109,5,23,121.5758104,25.06311969
109,5,23,121.5758104,25.06311969
109,5,23,121.5076298,25.04870159
109,5,23,121.5076298,25.04870159
109,5,23,121.5346999,25.01033305
109,5,23,121.5346999,25.01033305
109,5,23,121.5314657,25.02483102
109,5,23,121.5314657,25.02483102
109,5,23,121.5942471,25.08341615
109,5,23,121.5585228,25.006684
109,5,23,121.5567363,25.02127787
109,5,23,121.5942471,25.08341615
109,5,23,121.5585228,25.006684
109,5,23,121.5567363,25.02127787
109,5,23,121.4988995,25.12426621
109,5,23,121.4988995,25.12426621
109,5,23,121.5259495,25.08740502
109,5,23,121.5259495,25.08740502
109,5,23,121.559933,25.08834437
109,5,23,121.559933,25.08834437
109,5,23,121.5916948,25.06235639
109,5,23,121.5916948,25.06235639
109,5,23,121.5916948,25.06235639
109,5,23,121.5200861,25.09324909
109,5,23,121.5200861,25.09324909
109,5,23,121.5200861,25.09324909
109,5,23,121.5561048,25.02742095
109,5,23,121.5561048,25.02742095
109,5,23,121.5856934,25.0459862
109,5,23,121.5856934,25.0459862
109,5,23,121.4995464,25.13477517
109,5,23,121.4995464,25.13477517
109,5,23,121.5183911,25.06853031
109,5,23,121.5507925,25.07739215
109,5,23,121.5183911,25.06853031
109,5,23,121.5507925,25.07739215
109,5,23,121.5507925,25.07739215
109,5,23,121.5570759,25.04303052
109,5,23,121.5570759,25.04303052
109,5,23,121.5048199,25.04288762
109,5,23,121.5048199,25.04288762
109,5,23,121.5048199,25.04288762
109,5,23,121.5048199,25.04288762
109,5,24,121.5115584,25.07447383
109,5,24,121.5115584,25.07447383
109,5,24,121.5355762,25.06826419
109,5,24,121.5355762,25.06826419
109,5,24,121.5215252,25.11194162
109,5,24,121.5215252,25.11194162
109,5,24,121.5790127,25.08045048
109,5,24,121.5790127,25.08045048
109,5,24,121.538048,25.02254067
109,5,24,121.538048,25.02254067
109,5,24,121.538048,25.02254067
109,5,24,121.5348732,25.04478411
109,5,24,121.5348732,25.04478411
109,5,24,121.5211456,25.02674249
109,5,24,121.5211456,25.02674249
109,5,24,121.4931954,25.12132778
109,5,24,121.4931954,25.12132778
109,5,24,121.5912716,25.0413013
109,5,24,121.5912716,25.0413013
109,5,24,121.5684717,25.03275648
109,5,24,121.5684717,25.03275648
109,5,24,121.5837964,25.0401036
109,5,24,121.5837964,25.0401036
109,5,24,121.4988376,25.13526091
109,5,24,121.4988376,25.13526091
109,5,24,121.5323718,25.0983561
109,5,24,121.5323718,25.0983561
109,5,24,121.5288771,25.0112836
109,5,24,121.5288771,25.0112836
109,5,24,121.5237328,25.04774655
109,5,24,121.5237328,25.04774655
109,5,24,121.5237328,25.04774655
109,5,24,121.5322787,25.01926826
109,5,24,121.5322787,25.01926826
109,5,24,121.5322787,25.01926826
109,5,24,121.5082699,25.05056963
109,5,24,121.5082699,25.05056963
109,5,24,121.5082699,25.05056963
109,5,24,121.5520122,25.0453315
109,5,24,121.5520122,25.0453315
109,5,24,121.5920074,25.04601324
109,5,24,121.5920074,25.04601324
109,5,24,121.5003161,25.13433763
109,5,24,121.5003161,25.13433763
109,5,24,121.5003161,25.13433763
109,5,24,121.5003161,25.13433763
109,5,24,121.5003161,25.13433763
109,5,24,121.5756836,25.05867868
109,5,24,121.5756836,25.05867868
109,5,24,121.4955161,25.00960838
109,5,24,121.4955161,25.00960838
109,5,24,121.5416934,25.02153404
109,5,24,121.5416934,25.02153404
109,5,24,121.5464217,25.13896465
109,5,24,121.5464217,25.13896465
109,5,24,121.5121959,25.1047273
109,5,24,121.5121959,25.1047273
109,5,24,121.5565519,25.0253836
109,5,24,121.546673,25.02404974
109,5,24,121.5791408,25.07628502
109,5,24,121.5820741,24.98534188
109,5,24,121.546673,25.02404974
109,5,24,121.5791408,25.07628502
109,5,24,121.5820741,24.98534188
109,5,24,121.5565519,25.0253836
109,5,24,121.5223748,25.10487878
109,5,24,121.5223748,25.10487878
109,5,24,121.4999498,25.14193208
109,5,24,121.4999498,25.14193208
109,5,24,121.5485687,25.00038118
109,5,24,121.5485687,25.00038118
109,5,24,121.5784038,25.0758663
109,5,24,121.5784038,25.0758663
109,5,24,121.5571287,25.17755005
109,5,24,121.5571287,25.17755005
109,5,24,121.5686872,25.02510782
109,5,24,121.5686872,25.02510782
109,5,24,121.5683811,25.03904069
109,5,24,121.5683811,25.03904069
109,5,24,121.528445,25.0547507
109,5,24,121.528445,25.0547507
109,5,24,121.528445,25.0547507
109,5,24,121.528445,25.0547507
109,5,24,121.5153391,25.04666066
109,5,24,121.5153391,25.04666066
109,5,24,121.5103061,25.08207984
109,5,24,121.5103061,25.08207984
109,5,24,121.5103061,25.08207984
109,5,24,121.570658,24.987724
109,5,24,121.570658,24.987724
109,5,24,121.5376478,25.09831852
109,5,24,121.5376478,25.09831852
109,5,24,121.5567253,25.03934061
109,5,24,121.5567253,25.03934061
109,5,25,121.5060201,25.04891238
109,5,25,121.5060201,25.04891238
109,5,25,121.5602682,24.98968631
109,5,25,121.5602682,24.98968631
109,5,25,121.4935005,25.12140994
109,5,25,121.4935005,25.12140994
109,5,25,121.5440307,25.05803957
109,5,25,121.5440307,25.05803957
109,5,25,121.5187515,25.09237738
109,5,25,121.5187515,25.09237738
109,5,25,121.5224873,25.11903772
109,5,25,121.5224873,25.11903772
109,5,25,121.5253533,25.05206172
109,5,25,121.5253533,25.05206172
109,5,25,121.5710987,25.0821235
109,5,25,121.5710987,25.0821235
109,5,25,121.5192234,25.1095203
109,5,25,121.5192234,25.1095203
109,5,25,121.498097,25.12671743
109,5,25,121.498097,25.12671743
109,5,25,121.5226451,25.02692375
109,5,25,121.5226451,25.02692375
109,5,25,121.5110122,25.04697284
109,5,25,121.5110122,25.04697284
109,5,25,121.50921,25.03051478
109,5,25,121.50921,25.03051478
109,5,25,121.50921,25.03051478
109,5,25,121.5126788,25.08584766
109,5,25,121.5126788,25.08584766
109,5,25,121.5809493,25.05801055
109,5,25,121.5809493,25.05801055
109,5,25,121.5783134,24.98708963
109,5,25,121.5783134,24.98708963
109,5,25,121.5111393,25.0792372
109,5,25,121.5111393,25.0792372
109,5,25,121.5490273,25.03011415
109,5,25,121.5490273,25.03011415
109,5,25,121.544452,25.07243517
109,5,25,121.544452,25.07243517
109,5,25,121.5432443,25.0005991
109,5,25,121.5432443,25.0005991
109,5,25,121.5363085,25.01103604
109,5,25,121.5363085,25.01103604
109,5,25,121.5401553,25.01348353
109,5,25,121.5401553,25.01348353
109,5,25,121.5401553,25.01348353
109,5,25,121.5401553,25.01348353
109,5,25,121.5401553,25.01348353
109,5,25,121.5047877,25.03648636
109,5,25,121.5047877,25.03648636
109,5,25,121.5047877,25.03648636
109,5,25,121.549101,25.07235418
109,5,25,121.549101,25.07235418
109,5,25,121.5186484,25.07183802
109,5,25,121.5186484,25.07183802
109,5,25,121.5250005,25.06262778
109,5,25,121.5250005,25.06262778
109,5,25,121.5572113,24.99885037
109,5,25,121.5572113,24.99885037
109,5,25,121.5376638,25.01171589
109,5,25,121.5376638,25.01171589
109,5,25,121.5230973,25.10728395
109,5,25,121.5230973,25.10728395
109,5,25,121.5230973,25.10728395
109,5,25,121.5059067,25.11933752
109,5,25,121.5059067,25.11933752
109,5,25,121.5445049,25.08145714
109,5,25,121.5445049,25.08145714
109,5,25,121.5189959,25.02599411
109,5,25,121.5189959,25.02599411
109,5,25,121.5560632,25.0273555
109,5,25,121.5560632,25.0273555
109,5,25,121.5169419,25.02397709
109,5,25,121.5169419,25.02397709
109,5,25,121.532949,25.04238097
109,5,25,121.532949,25.04238097
109,5,25,121.5147365,25.06290684
109,5,25,121.5147365,25.06290684
109,5,25,121.5897676,25.0586195
109,5,25,121.5897676,25.0586195
109,5,25,121.4914107,25.13793456
109,5,25,121.4914107,25.13793456
109,5,25,121.561277,25.03133371
109,5,25,121.561277,25.03133371
109,5,25,121.5181041,25.11008534
109,5,25,121.5181041,25.11008534
109,5,25,121.5008147,25.0445966
109,5,25,121.5008147,25.0445966
109,5,25,121.5576859,25.02786866
109,5,25,121.5576859,25.02786866
109,5,25,121.5574023,25.03211256
109,5,25,121.5574023,25.03211256
109,5,25,121.5103206,25.0532233
109,5,25,121.5103206,25.0532233
109,5,25,121.5103206,25.0532233
109,5,25,121.5627526,25.11231472
109,5,25,121.5627526,25.11231472
109,5,25,121.5235273,25.08322681
109,5,25,121.5235273,25.08322681
109,5,25,121.6119769,25.06986932
109,5,25,121.6119769,25.06986932
109,5,25,121.6119769,25.06986932
109,5,25,121.5537902,24.98550529
109,5,25,121.5537902,24.98550529
109,5,25,121.5809172,25.08467058
109,5,25,121.5122717,25.0581739
109,5,25,121.5809172,25.08467058
109,5,25,121.5122717,25.0581739
109,5,25,121.5122717,25.0581739
109,5,25,121.5257666,25.06840315
109,5,25,121.5257666,25.06840315
109,5,25,121.5193812,25.04449374
109,5,25,121.5193812,25.04449374
109,5,25,121.5128957,25.03887765
109,5,25,121.5128957,25.03887765
109,5,25,121.5670455,25.04238602
109,5,25,121.5670455,25.04238602
109,5,25,121.5670455,25.04238602
109,5,25,121.5403793,25.05183223
109,5,25,121.5403793,25.05183223
109,5,25,121.5131678,25.042693
109,5,25,121.5131678,25.042693
109,5,25,121.5131678,25.042693
109,5,25,121.581993,25.04411922
109,5,25,121.581993,25.04411922
109,5,25,121.581993,25.04411922
109,5,25,121.5111744,25.06380355
109,5,25,121.5111744,25.06380355
109,5,25,121.5103574,25.05022242
109,5,25,121.5103574,25.05022242
109,5,25,121.5089751,25.08467197
109,5,25,121.5089751,25.08467197
109,5,25,121.5089751,25.08467197
109,5,25,121.5289462,25.05215834
109,5,25,121.5289462,25.05215834
109,5,25,121.502444,25.1330755
109,5,25,121.502444,25.1330755
109,5,25,121.502444,25.1330755
109,5,25,121.5451977,25.0389909
109,5,25,121.5451977,25.0389909
109,5,25,121.5233257,25.06835843
109,5,25,121.5233257,25.06835843
109,5,26,121.5265306,25.05488237
109,5,26,121.5265306,25.05488237
109,5,26,121.5265306,25.05488237
109,5,26,121.5390742,25.0538936
109,5,26,121.5390742,25.0538936
109,5,26,121.4992337,25.13803896
109,5,26,121.4992337,25.13803896
109,5,26,121.5076202,25.03491814
109,5,26,121.5076202,25.03491814
109,5,26,121.5264236,25.0292099
109,5,26,121.5264236,25.0292099
109,5,26,121.5202023,25.04430488
109,5,26,121.5202023,25.04430488
109,5,26,121.5202023,25.04430488
109,5,26,121.5767388,25.05306645
109,5,26,121.5767388,25.05306645
109,5,26,121.5767388,25.05306645
109,5,26,121.5828499,25.04342935
109,5,26,121.5828499,25.04342935
109,5,26,121.5790772,25.0689435
109,5,26,121.5790772,25.0689435
109,5,26,121.517827,25.0533735
109,5,26,121.517827,25.0533735
109,5,26,121.5363808,25.04532166
109,5,26,121.5363808,25.04532166
109,5,26,121.5267695,25.14392814
109,5,26,121.5267695,25.14392814
109,5,26,121.5205674,25.03329278
109,5,26,121.5205674,25.03329278
109,5,26,121.5225998,25.11956801
109,5,26,121.5225998,25.11956801
109,5,26,121.5820313,25.05549885
109,5,26,121.5820313,25.05549885
109,5,26,121.5176239,25.03938643
109,5,26,121.5176239,25.03938643
109,5,26,121.5440103,25.05330234
109,5,26,121.5440103,25.05330234
109,5,26,121.5162192,25.06855484
109,5,26,121.5162192,25.06855484
109,5,26,121.5307066,25.01610864
109,5,26,121.5307066,25.01610864
109,5,26,121.5246241,25.05206312
109,5,26,121.5246241,25.05206312
109,5,26,121.5246241,25.05206312
109,5,26,121.5215379,25.04934323
109,5,26,121.5215379,25.04934323
109,5,26,121.5336658,25.10128664
109,5,26,121.5336658,25.10128664
109,5,26,121.511203,25.06279152
109,5,26,121.511203,25.06279152
109,5,26,121.4983655,25.03762758
109,5,26,121.4983655,25.03762758
109,5,26,121.5062664,25.11675258
109,5,26,121.5062664,25.11675258
109,5,26,121.5701878,25.04109963
109,5,26,121.5701878,25.04109963
109,5,26,121.5769142,25.06342699
109,5,26,121.5769142,25.06342699
109,5,26,121.5720403,25.05086263
109,5,26,121.5720403,25.05086263
109,5,26,121.563694,25.04372076
109,5,26,121.563694,25.04372076
109,5,26,121.548502,25.04502443
109,5,26,121.548502,25.04502443
109,5,26,121.5175156,25.04495537
109,5,26,121.5175156,25.04495537
109,5,26,121.5301378,25.05481538
109,5,26,121.5301378,25.05481538
109,5,26,121.5550333,25.0424007
109,5,26,121.5550333,25.0424007
109,5,26,121.5473201,25.07732847
109,5,26,121.5473201,25.07732847
109,5,26,121.5612842,25.0356268
109,5,26,121.5612842,25.0356268
109,5,26,121.5612842,25.0356268
109,5,26,121.5533034,25.03170208
109,5,26,121.5533034,25.03170208
109,5,26,121.530365,25.03311153
109,5,26,121.530365,25.03311153
109,5,26,121.5941058,25.06893438
109,5,26,121.5941058,25.06893438
109,5,26,121.5941058,25.06893438
109,5,26,121.5941058,25.06893438
109,5,26,121.5805334,25.08069423
109,5,26,121.5768466,25.0425067
109,5,26,121.5805334,25.08069423
109,5,26,121.5768466,25.0425067
109,5,26,121.5732458,25.07717026
109,5,26,121.5732458,25.07717026
109,5,26,121.5719073,25.04088761
109,5,26,121.5719073,25.04088761
109,5,26,121.5719073,25.04088761
109,5,26,121.5109783,25.06730629
109,5,26,121.5109783,25.06730629
109,5,26,121.5791375,25.07866139
109,5,26,121.5791375,25.07866139
109,5,26,121.5775459,25.07473469
109,5,26,121.5775459,25.07473469
109,5,26,121.531555,25.11648258
